from_regime_id,from_name,to_regime_id,to_name,territorial_direction,strength,shared_territories,shared_territory_count,same_ethnicity,related_ethnicity,same_language,same_religion,same_state,temporal_gap_years
qajar_dynasty,Qajar Dynasty,islamic_republic_iran,Islamic Republic of Iran,same,6,iran_plateau|khorasan,2,1,0,0,1,0,54
yamato_period,Yamato Period,heian_period,Heian Period,same,6,japanese_archipelago,1,1,0,1,0,0,84
heian_period,Heian Period,feudal_japan,Feudal Japan,same,6,japanese_archipelago,1,1,0,0,0,0,0
unified_silla,Unified Silla,goryeo,Goryeo Dynasty,same,6,korean_peninsula,1,1,0,0,1,0,-17
zangid_atabegate,Zangid Atabegate,mamluk_sultanate,Mamluk Sultanate,same,6,levant,1,1,0,0,0,0,0
liao_dynasty,Liao Dynasty (Khitan),jin_jurchen,Jin Dynasty (Jurchen),same,6,manchuria|yellow_river,2,0,1,0,1,0,-10
yuan_dynasty,Yuan Dynasty,ming_dynasty,Ming Dynasty,same,6,manchuria|yangtze|yellow_river,3,0,1,0,0,0,0
darfur_sultanate,Darfur Sultanate,mahdist_state,Mahdist State,same,6,nubia,1,0,1,1,1,0,-31
kingdom_of_norway,Kingdom of Norway,kingdom_of_denmark,Kingdom of Denmark,same,6,scandinavia,1,1,0,1,0,0,-444
kingdom_of_norway,Kingdom of Norway,kingdom_of_sweden,Kingdom of Sweden,same,6,scandinavia,1,1,0,1,0,0,-410
cao_wei,Cao Wei,northern_dynasties,Northern Dynasties,same,6,yellow_river,1,1,0,1,0,0,121
shu_han,Shu Han,northern_dynasties,Northern Dynasties,same,6,yellow_river,1,1,0,1,0,0,123
chola_empire,Chola Empire,pandya_dynasty,Pandya Dynasty,same,6,,0,1,0,1,1,0,-1579
ikhshidid_dynasty,Ikhshidid Dynasty,zangid_atabegate,Zangid Atabegate,same,6,,0,1,0,1,1,0,158
first_bulgarian_empire,First Bulgarian Empire,second_bulgarian_empire,Second Bulgarian Empire,same,6,,0,1,0,1,1,0,167
first_bulgarian_empire,First Bulgarian Empire,serbian_empire,Serbian Empire (Nemanjić Dynasty),same,6,,0,1,0,1,1,0,172
east_germany,German Democratic Republic (East Germany),federal_republic_germany,Federal Republic of Germany,same,6,,0,1,0,1,0,0,-41
marinid_dynasty,Marinid Dynasty,alawite_dynasty,Alawite Dynasty (Morocco),same,6,,0,1,0,1,1,0,166
roman_empire_pagan,Roman Empire (Pagan),byzantine_empire,Byzantine Empire,contraction,5,anatolia|balkans|egypt|levant,4,0,0,0,0,0,15
habsburg_monarchy,Habsburg Monarchy,czechoslovakia,Czechoslovakia,contraction,5,bohemia,1,0,1,0,1,0,0
goktürk_khaganate,Göktürk Khaganate,avar_khaganate,Avar Khaganate,contraction,5,central_asian_steppe,1,0,1,1,1,0,-176
goktürk_khaganate,Göktürk Khaganate,kara_khanid_khanate,Kara-Khanid Khanate,contraction,5,central_asian_steppe|transoxiana,2,1,0,0,0,0,96
mongol_empire,Mongol Empire,chagatai_khanate,Chagatai Khanate,contraction,5,central_asian_steppe|transoxiana,2,1,0,0,0,0,-142
mongol_empire,Mongol Empire,moghulistan,Moghulistan Khanate,contraction,5,central_asian_steppe,1,1,0,0,0,0,-21
roman_empire_christian,Roman Empire (Christian),visigothic_kingdom,Visigothic Kingdom,contraction,5,iberia,1,0,0,1,1,0,23
maurya_empire,Maurya Empire,indo_greek_kingdom,Indo-Greek Kingdom,contraction,5,indus_valley|punjab,2,0,1,0,0,0,5
british_raj,British Raj,pakistan,Pakistan,contraction,5,indus_valley|punjab,2,0,1,0,0,0,0
achaemenid_empire,Achaemenid Empire,parthian_empire,Parthian Empire (Arsacid),contraction,5,iran_plateau|khorasan|mesopotamia,3,0,1,0,1,0,83
abbasid_caliphate,Abbasid Caliphate,ilkhanate,Ilkhanate,contraction,5,iran_plateau|mesopotamia,2,0,0,0,1,0,-2
mongol_empire,Mongol Empire,timurid_empire,Timurid Empire,contraction,5,iran_plateau|khorasan|transoxiana,3,0,0,0,0,0,2
safavid_empire,Safavid Empire,zand_dynasty,Zand Dynasty,contraction,5,iran_plateau,1,1,0,0,0,0,15
safavid_empire,Safavid Empire,qajar_dynasty,Qajar Dynasty,contraction,5,iran_plateau|khorasan,2,1,0,0,0,0,60
afsharid_dynasty,Afsharid Dynasty,zand_dynasty,Zand Dynasty,contraction,5,iran_plateau,1,1,0,0,0,0,-45
western_roman_empire,Western Roman Empire,ostrogothic_kingdom,Ostrogothic Kingdom of Italy,contraction,5,italy,1,0,0,1,1,0,17
parthian_empire,Parthian Empire (Arsacid),kushano_sasanian_kingdom,Kushano-Sasanian Kingdom,contraction,5,khorasan,1,0,1,0,1,0,6
sassanid_empire,Sassanid Empire,kushano_sasanian_kingdom,Kushano-Sasanian Kingdom,contraction,5,khorasan,1,1,0,0,1,0,-421
kievan_rus_regime,Kievan Rus,novgorod_republic,Novgorod Republic,contraction,5,kievan_rus,1,1,0,0,1,0,-104
neo_assyrian_empire,Neo-Assyrian Empire,neo_babylonian,Neo-Babylonian (Chaldean) Empire,contraction,5,levant|mesopotamia,2,0,1,0,1,0,-17
abbasid_caliphate,Abbasid Caliphate,mamluk_sultanate,Mamluk Sultanate,contraction,5,levant,1,0,0,1,0,0,-8
qing_dynasty,Qing Dynasty (Manchu),peoples_republic_of_china,People's Republic of China,contraction,5,manchuria|yangtze|yellow_river,3,0,1,0,0,0,37
roman_empire_christian,Roman Empire (Christian),vandal_kingdom,Vandal Kingdom of North Africa,contraction,5,north_africa,1,0,0,1,1,0,34
western_roman_empire,Western Roman Empire,vandal_kingdom,Vandal Kingdom of North Africa,contraction,5,north_africa,1,0,0,1,1,0,-47
almohad_caliphate,Almohad Caliphate,hafsid_dynasty,Hafsid Dynasty,contraction,5,north_africa,1,0,0,1,1,0,-40
almohad_caliphate,Almohad Caliphate,marinid_dynasty,Marinid Dynasty,contraction,5,north_africa,1,0,0,1,1,0,-25
kara_khanid_khanate,Kara-Khanid Khanate,khwarazmian_empire,Khwarazmian Empire,contraction,5,transoxiana,1,1,0,0,0,0,-12
han_dynasty,Han Dynasty,northern_dynasties,Northern Dynasties,contraction,5,,0,1,0,1,0,0,166
han_dynasty,Han Dynasty,southern_dynasties,Southern Dynasties,contraction,5,,0,1,0,1,0,0,200
sui_dynasty,Sui Dynasty,five_dynasties,Five Dynasties (North China),contraction,5,,0,1,0,1,0,0,289
sui_dynasty,Sui Dynasty,ten_kingdoms,Ten Kingdoms (South China),contraction,5,,0,1,0,1,0,0,289
tang_dynasty,Tang Dynasty,southern_song,Southern Song Dynasty,contraction,5,,0,1,0,1,0,0,220
republic_of_india,Republic of India,pakistan,Pakistan,contraction,5,,0,1,0,0,0,0,0
kara_khanid_khanate,Kara-Khanid Khanate,khanate_of_bukhara,Khanate of Bukhara,contraction,5,,0,1,0,1,0,0,288
kara_khanid_khanate,Kara-Khanid Khanate,khanate_of_khiva,Khanate of Khiva,contraction,5,,0,1,0,1,0,0,299
ghaznavid_empire,Ghaznavid Empire,timurid_empire,Timurid Empire,contraction,5,,0,1,0,1,0,0,184
rashidun_caliphate,Rashidun Caliphate,fatimid_caliphate,Fatimid Caliphate,contraction,5,,0,1,0,1,0,0,248
umayyad_caliphate,Umayyad Caliphate,fatimid_caliphate,Fatimid Caliphate,contraction,5,,0,1,0,1,0,0,159
chagatai_khanate,Chagatai Khanate,golden_horde,Golden Horde,expansion,5,central_asian_steppe,1,1,0,0,1,0,-105
maratha_empire,Maratha Empire,republic_of_india,Republic of India,expansion,5,deccan,1,1,0,0,1,0,129
mamluk_sultanate,Mamluk Sultanate,ottoman_empire,Ottoman Empire,expansion,5,egypt|levant,2,1,0,0,0,0,-218
bengal_sultanate,Bengal Sultanate,mughal_empire,Mughal Empire,expansion,5,ganges_plain,1,1,0,0,0,0,-50
malwa_sultanate,Malwa Sultanate,mughal_empire,Mughal Empire,expansion,5,ganges_plain,1,1,0,0,0,0,-36
malwa_sultanate,Malwa Sultanate,sur_empire,Sur Empire,expansion,5,ganges_plain,1,0,0,1,1,0,-22
jaunpur_sultanate,Jaunpur Sultanate,mughal_empire,Mughal Empire,expansion,5,ganges_plain,1,1,0,0,0,0,47
gujarat_sultanate,Gujarat Sultanate,mughal_empire,Mughal Empire,expansion,5,indus_valley,1,1,0,0,0,0,-47
elam,Kingdom of Elam,achaemenid_empire,Achaemenid Empire,expansion,5,iran_plateau,1,1,0,0,0,0,-11
sassanid_empire,Sassanid Empire,umayyad_caliphate,Umayyad Caliphate,expansion,5,iran_plateau|khorasan|mesopotamia,3,0,0,0,0,0,10
seljuk_empire,Seljuk Empire,mongol_empire,Mongol Empire,expansion,5,iran_plateau|khorasan|mesopotamia|transoxiana,4,0,0,0,0,0,12
samanid_empire,Samanid Empire,seljuk_empire,Seljuk Empire,expansion,5,khorasan|transoxiana,2,0,0,1,0,0,38
grand_duchy_of_lithuania,Grand Duchy of Lithuania,polish_lithuanian_commonwealth,Polish-Lithuanian Commonwealth,expansion,5,kievan_rus|lithuania,2,0,1,0,0,0,0
sumerian_city_states,"Sumerian City-States (Ur, Uruk, Lagash)",akkadian_empire,Akkadian Empire,expansion,5,mesopotamia,1,0,1,0,1,0,0
zirid_dynasty,Zirid Dynasty,almohad_caliphate,Almohad Caliphate,expansion,5,north_africa,1,0,0,1,1,0,-27
southern_dynasties,Southern Dynasties,tang_dynasty,Tang Dynasty,expansion,5,yangtze,1,1,0,0,0,0,29
southern_song,Southern Song Dynasty,ming_dynasty,Ming Dynasty,expansion,5,yangtze,1,1,0,0,1,0,89
northern_dynasties,Northern Dynasties,tang_dynasty,Tang Dynasty,expansion,5,yellow_river,1,1,0,0,0,0,37
tsardom_russia,Tsardom of Russia,soviet_union,Soviet Union,expansion,5,,0,1,0,1,0,0,201
ifat_sultanate,Ifat Sultanate,ajuran_sultanate,Ajuran Sultanate,same,5,arabia,1,1,0,0,1,0,-115
ajuran_sultanate,Ajuran Sultanate,adal_sultanate,Adal Sultanate,same,5,arabia,1,1,0,0,1,0,-285
second_bulgarian_empire,Second Bulgarian Empire,serbian_despotate,Serbian Despotate,same,5,balkans,1,0,1,0,1,0,6
hunnic_empire,Hunnic Empire,goktürk_khaganate,Göktürk Khaganate,same,5,central_asian_steppe,1,0,1,1,1,0,99
pandya_dynasty,Pandya Dynasty,satavahana_empire,Satavahana Empire,same,5,deccan,1,1,0,0,1,0,-1575
pandya_dynasty,Pandya Dynasty,kadamba_dynasty,Kadamba Dynasty,same,5,deccan,1,1,0,0,1,0,-1000
pandya_dynasty,Pandya Dynasty,chalukya_dynasty,Chalukya Dynasty (Badami),same,5,deccan,1,1,0,0,1,0,-802
pandya_dynasty,Pandya Dynasty,rashtrakuta_dynasty,Rashtrakuta Dynasty,same,5,deccan,1,1,0,0,1,0,-592
pandya_dynasty,Pandya Dynasty,western_chalukya,Western Chalukya Empire,same,5,deccan,1,1,0,0,1,0,-372
pandya_dynasty,Pandya Dynasty,hoysala_dynasty,Hoysala Empire,same,5,deccan,1,1,0,0,1,0,-339
pandya_dynasty,Pandya Dynasty,kakatiya_dynasty,Kakatiya Dynasty,same,5,deccan,1,1,0,0,1,0,-262
pandya_dynasty,Pandya Dynasty,mysore_kingdom,Mysore Kingdom,same,5,deccan,1,1,0,0,1,0,54
chola_empire,Chola Empire,satavahana_empire,Satavahana Empire,same,5,deccan,1,1,0,0,1,0,-1509
chola_empire,Chola Empire,kadamba_dynasty,Kadamba Dynasty,same,5,deccan,1,1,0,0,1,0,-934
chola_empire,Chola Empire,chalukya_dynasty,Chalukya Dynasty (Badami),same,5,deccan,1,1,0,0,1,0,-736
chola_empire,Chola Empire,rashtrakuta_dynasty,Rashtrakuta Dynasty,same,5,deccan,1,1,0,0,1,0,-526
chola_empire,Chola Empire,western_chalukya,Western Chalukya Empire,same,5,deccan,1,1,0,0,1,0,-306
chola_empire,Chola Empire,hoysala_dynasty,Hoysala Empire,same,5,deccan,1,1,0,0,1,0,-273
chola_empire,Chola Empire,kakatiya_dynasty,Kakatiya Dynasty,same,5,deccan,1,1,0,0,1,0,-196
chola_empire,Chola Empire,vijayanagara_empire,Vijayanagara Empire,same,5,deccan,1,1,0,0,1,0,57
chola_empire,Chola Empire,mysore_kingdom,Mysore Kingdom,same,5,deccan,1,1,0,0,1,0,120
chera_dynasty,Chera Dynasty,satavahana_empire,Satavahana Empire,same,5,deccan,1,1,0,0,1,0,-1332
chera_dynasty,Chera Dynasty,kadamba_dynasty,Kadamba Dynasty,same,5,deccan,1,1,0,0,1,0,-757
chera_dynasty,Chera Dynasty,chalukya_dynasty,Chalukya Dynasty (Badami),same,5,deccan,1,1,0,0,1,0,-559
chera_dynasty,Chera Dynasty,rashtrakuta_dynasty,Rashtrakuta Dynasty,same,5,deccan,1,1,0,0,1,0,-349
chera_dynasty,Chera Dynasty,western_chalukya,Western Chalukya Empire,same,5,deccan,1,1,0,0,1,0,-129
chera_dynasty,Chera Dynasty,hoysala_dynasty,Hoysala Empire,same,5,deccan,1,1,0,0,1,0,-96
satavahana_empire,Satavahana Empire,pallava_dynasty,Pallava Dynasty,same,5,deccan,1,1,0,0,1,0,55
satavahana_empire,Satavahana Empire,kadamba_dynasty,Kadamba Dynasty,same,5,deccan,1,1,0,0,1,0,125
vakataka_dynasty,Vakataka Dynasty,chalukya_dynasty,Chalukya Dynasty (Badami),same,5,deccan,1,0,0,1,1,0,43
pallava_dynasty,Pallava Dynasty,kadamba_dynasty,Kadamba Dynasty,same,5,deccan,1,1,0,0,1,0,-552
pallava_dynasty,Pallava Dynasty,chalukya_dynasty,Chalukya Dynasty (Badami),same,5,deccan,1,1,0,0,1,0,-354
pallava_dynasty,Pallava Dynasty,rashtrakuta_dynasty,Rashtrakuta Dynasty,same,5,deccan,1,1,0,0,1,0,-144
pallava_dynasty,Pallava Dynasty,western_chalukya,Western Chalukya Empire,same,5,deccan,1,1,0,0,1,0,76
pallava_dynasty,Pallava Dynasty,hoysala_dynasty,Hoysala Empire,same,5,deccan,1,1,0,0,1,0,109
rashtrakuta_dynasty,Rashtrakuta Dynasty,kakatiya_dynasty,Kakatiya Dynasty,same,5,deccan,1,1,0,0,1,0,101
western_chalukya,Western Chalukya Empire,kakatiya_dynasty,Kakatiya Dynasty,same,5,deccan,1,1,0,0,1,0,-106
western_chalukya,Western Chalukya Empire,vijayanagara_empire,Vijayanagara Empire,same,5,deccan,1,1,0,0,1,0,147
hoysala_dynasty,Hoysala Empire,kakatiya_dynasty,Kakatiya Dynasty,same,5,deccan,1,1,0,0,1,0,-263
hoysala_dynasty,Hoysala Empire,mysore_kingdom,Mysore Kingdom,same,5,deccan,1,1,0,0,1,0,53
kakatiya_dynasty,Kakatiya Dynasty,mysore_kingdom,Mysore Kingdom,same,5,deccan,1,1,0,0,1,0,76
madurai_sultanate,Madurai Sultanate,bahmani_sultanate,Bahmani Sultanate,same,5,deccan,1,1,0,0,0,0,-31
nanda_empire,Nanda Empire,shunga_dynasty,Shunga Dynasty,same,5,ganges_plain,1,1,0,0,1,0,137
harsha_empire,Harsha Empire,pala_empire,Pala Empire,same,5,ganges_plain,1,1,0,0,1,0,103
bengal_sultanate,Bengal Sultanate,malwa_sultanate,Malwa Sultanate,same,5,ganges_plain,1,1,0,0,1,0,-184
bengal_sultanate,Bengal Sultanate,jaunpur_sultanate,Jaunpur Sultanate,same,5,ganges_plain,1,1,0,0,1,0,-182
indo_scythian_kingdom,Indo-Scythian Kingdom,indo_parthian_kingdom,Indo-Parthian Kingdom,same,5,indus_valley|punjab,2,0,0,1,1,0,-419
idrisid_dynasty,Idrisid Dynasty,aghlabid_dynasty,Aghlabid Dynasty,same,5,north_africa,1,0,1,1,1,0,-174
aghlabid_dynasty,Aghlabid Dynasty,zirid_dynasty,Zirid Dynasty,same,5,north_africa,1,0,1,1,1,0,63
funj_sultanate,Funj Sultanate,mahdist_state,Mahdist State,same,5,nubia,1,0,1,1,1,0,64
kingdom_of_norway,Kingdom of Norway,kalmar_union,Kalmar Union,same,5,scandinavia,1,1,0,0,0,0,17
sumerian_city_states,"Sumerian City-States (Ur, Uruk, Lagash)",ur_iii,Third Dynasty of Ur (Neo-Sumerian),same,5,,0,1,0,1,0,0,222
chalukya_dynasty,Chalukya Dynasty (Badami),western_chalukya,Western Chalukya Empire,same,5,,0,1,0,1,0,0,216
chalukya_dynasty,Chalukya Dynasty (Badami),hoysala_dynasty,Hoysala Empire,same,5,,0,1,0,1,0,0,249
tulunid_dynasty,Tulunid Dynasty,zangid_atabegate,Zangid Atabegate,same,5,,0,1,0,1,0,0,222
kingdom_of_saba,Kingdom of Saba (Sheba),himyarite_kingdom,Himyarite Kingdom,same,5,,0,1,0,1,0,0,165
north_yuan,North Yuan,mongolian_peoples_republic,Mongolian People's Republic,same,5,,0,1,0,1,0,0,289
tsardom_russia,Tsardom of Russia,russian_federation,Russian Federation,same,5,,0,1,0,1,0,0,270
idrisid_dynasty,Idrisid Dynasty,hafsid_dynasty,Hafsid Dynasty,same,5,,0,1,0,1,0,0,255
idrisid_dynasty,Idrisid Dynasty,marinid_dynasty,Marinid Dynasty,same,5,,0,1,0,1,0,0,270
ottoman_empire,Ottoman Empire,aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),contraction,4,anatolia,1,1,0,0,0,0,-544
carolingian_empire,Frankish Kingdom / Carolingian Empire,kingdom_of_france,Kingdom of France,contraction,4,aquitaine|gaul,2,0,1,0,1,0,144
kara_khanid_khanate,Kara-Khanid Khanate,moghulistan,Moghulistan Khanate,contraction,4,central_asian_steppe,1,0,0,1,1,0,135
mongol_empire,Mongol Empire,golden_horde,Golden Horde,contraction,4,central_asian_steppe,1,1,0,0,0,0,-126
golden_horde,Golden Horde,moghulistan,Moghulistan Khanate,contraction,4,central_asian_steppe,1,1,0,0,0,0,-155
golden_horde,Golden Horde,dzungar_khanate,Dzungar Khanate,contraction,4,central_asian_steppe,1,1,0,0,0,0,132
golden_horde,Golden Horde,khoshut_khanate,Khoshut Khanate,contraction,4,central_asian_steppe,1,1,0,0,0,0,140
mughal_empire,Mughal Empire,hyderabad_state,Nizam of Hyderabad,contraction,4,deccan,1,1,0,0,0,0,-133
achaemenid_empire,Achaemenid Empire,ptolemaic_egypt,Ptolemaic Kingdom,contraction,4,egypt|levant,2,0,1,0,0,0,25
fatimid_caliphate,Fatimid Caliphate,mamluk_sultanate,Mamluk Sultanate,contraction,4,egypt|levant,2,0,0,1,0,0,79
pratihara_dynasty,Pratihara Dynasty,pala_empire,Pala Empire,contraction,4,ganges_plain,1,1,0,0,0,0,-286
delhi_sultanate,Delhi Sultanate,bengal_sultanate,Bengal Sultanate,contraction,4,ganges_plain,1,1,0,0,0,0,-174
delhi_sultanate,Delhi Sultanate,malwa_sultanate,Malwa Sultanate,contraction,4,ganges_plain,1,1,0,0,0,0,-134
delhi_sultanate,Delhi Sultanate,jaunpur_sultanate,Jaunpur Sultanate,contraction,4,ganges_plain,1,1,0,0,0,0,-132
roman_empire_christian,Roman Empire (Christian),carolingian_empire,Frankish Kingdom / Carolingian Empire,contraction,4,gaul,1,0,0,1,1,0,91
holy_roman_empire,Holy Roman Empire,german_empire,German Empire (Deutsches Reich),contraction,4,germany,1,1,0,0,0,0,65
holy_roman_empire,Holy Roman Empire,weimar_republic,Weimar Republic,contraction,4,germany,1,1,0,0,0,0,112
holy_roman_empire,Holy Roman Empire,nazi_germany,Nazi Germany (Third Reich),contraction,4,germany,1,1,0,0,0,0,127
holy_roman_empire,Holy Roman Empire,federal_republic_germany,Federal Republic of Germany,contraction,4,germany,1,1,0,0,0,0,143
holy_roman_empire,Holy Roman Empire,east_germany,German Democratic Republic (East Germany),contraction,4,germany,1,1,0,0,0,0,143
roman_empire_pagan,Roman Empire (Pagan),visigothic_kingdom,Visigothic Kingdom,contraction,4,iberia,1,0,0,1,0,0,38
western_roman_empire,Western Roman Empire,visigothic_kingdom,Visigothic Kingdom,contraction,4,iberia,1,0,0,1,1,0,-58
delhi_sultanate,Delhi Sultanate,gujarat_sultanate,Gujarat Sultanate,contraction,4,indus_valley,1,1,0,0,0,0,-119
macedonian_empire,Macedonian Empire (Alexander),parthian_empire,Parthian Empire (Arsacid),contraction,4,iran_plateau|khorasan|mesopotamia,3,0,1,0,0,0,76
mongol_empire,Mongol Empire,kara_koyunlu,Kara Koyunlu (Black Sheep Turkmen),contraction,4,iran_plateau|mesopotamia,2,0,0,0,0,0,6
mongol_empire,Mongol Empire,aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),contraction,4,iran_plateau|mesopotamia,2,0,0,0,0,0,10
timurid_empire,Timurid Empire,kara_koyunlu,Kara Koyunlu (Black Sheep Turkmen),contraction,4,iran_plateau,1,1,0,0,0,0,-133
safavid_empire,Safavid Empire,hotak_dynasty,Hotak Dynasty,contraction,4,iran_plateau|khorasan,2,0,1,0,0,0,-27
roman_empire_christian,Roman Empire (Christian),odoacer_kingdom,Kingdom of Odoacer,contraction,4,italy,1,0,0,1,1,0,81
roman_empire_christian,Roman Empire (Christian),ostrogothic_kingdom,Ostrogothic Kingdom of Italy,contraction,4,italy,1,0,0,1,1,0,98
western_roman_empire,Western Roman Empire,lombard_kingdom,Kingdom of the Lombards,contraction,4,italy,1,0,0,1,1,0,92
kievan_rus_regime,Kievan Rus,grand_duchy_moscow,Grand Duchy of Moscow,contraction,4,kievan_rus,1,0,1,0,1,0,43
russian_empire,Russian Empire,russian_federation,Russian Federation,contraction,4,kievan_rus,1,0,1,1,0,0,74
empire_of_japan,Empire of Japan (Meiji),japanese_korea,Japanese-Occupied Korea,contraction,4,korean_peninsula,1,0,1,0,1,0,-37
empire_of_japan,Empire of Japan (Meiji),south_korea,Republic of Korea (South Korea),contraction,4,korean_peninsula,1,0,1,0,0,0,1
empire_of_japan,Empire of Japan (Meiji),north_korea,Democratic People's Republic of Korea (North Korea),contraction,4,korean_peninsula,1,0,1,0,0,0,1
akkadian_empire,Akkadian Empire,ur_iii,Third Dynasty of Ur (Neo-Sumerian),contraction,4,mesopotamia,1,0,1,0,1,0,42
seljuk_empire,Seljuk Empire,zangid_atabegate,Zangid Atabegate,contraction,4,mesopotamia,1,1,0,0,0,0,-67
roman_empire_pagan,Roman Empire (Pagan),vandal_kingdom,Vandal Kingdom of North Africa,contraction,4,north_africa,1,0,0,1,0,0,49
almoravid_dynasty,Almoravid Dynasty,hafsid_dynasty,Hafsid Dynasty,contraction,4,north_africa,1,0,0,1,1,0,82
almoravid_dynasty,Almoravid Dynasty,marinid_dynasty,Marinid Dynasty,contraction,4,north_africa,1,0,0,1,1,0,97
gupta_empire,Gupta Empire,chalukya_dynasty,Chalukya Dynasty (Badami),displacement,4,,0,0,0,1,0,0,-7
kingdom_of_egypt,Kingdom of Egypt,kingdom_of_jordan,Hashemite Kingdom of Jordan,displacement,4,,0,0,0,1,0,0,-6
kingdom_of_egypt,Kingdom of Egypt,republic_of_iraq,Republic of Iraq,displacement,4,,0,0,0,1,0,0,6
kingdom_of_iraq,Kingdom of Iraq,republic_of_egypt,Republic of Egypt,displacement,4,,0,0,0,1,0,0,-6
saudi_arabia,Kingdom of Saudi Arabia,kingdom_of_jordan,Hashemite Kingdom of Jordan,displacement,4,,0,0,0,1,0,0,0
saudi_arabia,Kingdom of Saudi Arabia,republic_of_egypt,Republic of Egypt,displacement,4,,0,0,0,1,0,0,0
saudi_arabia,Kingdom of Saudi Arabia,republic_of_iraq,Republic of Iraq,displacement,4,,0,0,0,1,0,0,0
kingdom_of_jordan,Hashemite Kingdom of Jordan,republic_of_egypt,Republic of Egypt,displacement,4,,0,0,0,1,0,0,0
kingdom_of_jordan,Hashemite Kingdom of Jordan,republic_of_iraq,Republic of Iraq,displacement,4,,0,0,0,1,0,0,0
republic_of_egypt,Republic of Egypt,republic_of_iraq,Republic of Iraq,displacement,4,,0,0,0,1,0,0,0
angevin_empire,Angevin Empire,latin_empire,Latin Empire,displacement,4,,0,0,0,1,0,0,0
united_kingdom,United Kingdom of Great Britain and Ireland,british_raj,British Raj,displacement,4,,0,0,0,1,0,0,0
ikhshidid_dynasty,Ikhshidid Dynasty,zirid_dynasty,Zirid Dynasty,displacement,4,,0,0,0,1,0,0,3
zangid_atabegate,Zangid Atabegate,marinid_dynasty,Marinid Dynasty,displacement,4,,0,0,0,1,0,0,-6
alawite_dynasty,Alawite Dynasty (Morocco),mahdist_state,Mahdist State,displacement,4,,0,0,0,1,0,0,0
yarkand_khanate,Yarkand Khanate,khanate_of_kokand,Khanate of Kokand,displacement,4,,0,0,0,1,0,0,4
neo_assyrian_empire,Neo-Assyrian Empire,achaemenid_empire,Achaemenid Empire,expansion,4,anatolia|egypt|levant|mesopotamia,4,0,0,0,0,0,59
seljuk_rum,Sultanate of Rum,aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),expansion,4,anatolia,1,1,0,0,0,0,71
himyarite_kingdom,Himyarite Kingdom,rashidun_caliphate,Rashidun Caliphate,expansion,4,arabia,1,1,0,0,0,0,107
himyarite_kingdom,Himyarite Kingdom,umayyad_caliphate,Umayyad Caliphate,expansion,4,arabia,1,1,0,0,0,0,136
kingdom_of_england,Kingdom of England,united_kingdom,United Kingdom of Great Britain and Ireland,expansion,4,britannia,1,1,0,0,0,0,94
kara_khanid_khanate,Kara-Khanid Khanate,mongol_empire,Mongol Empire,expansion,4,central_asian_steppe|transoxiana,2,0,0,0,0,0,-6
madurai_sultanate,Madurai Sultanate,mughal_empire,Mughal Empire,expansion,4,deccan,1,1,0,0,0,0,148
ptolemaic_egypt,Ptolemaic Kingdom,roman_empire_pagan,Roman Empire (Pagan),expansion,4,egypt|levant,2,0,0,0,0,0,3
tulunid_dynasty,Tulunid Dynasty,fatimid_caliphate,Fatimid Caliphate,expansion,4,egypt|levant,2,0,0,0,0,0,4
jaunpur_sultanate,Jaunpur Sultanate,sur_empire,Sur Empire,expansion,4,ganges_plain,1,0,0,1,1,0,61
indo_scythian_kingdom,Indo-Scythian Kingdom,hephthalite_empire,Hephthalite Empire,expansion,4,indus_valley|punjab,2,0,0,0,1,0,40
indo_greek_kingdom,Indo-Greek Kingdom,kushan_empire,Kushan Empire,expansion,4,indus_valley|punjab,2,0,0,0,1,0,40
aq_qoyunlu,Aq Qoyunlu (White Sheep Turkmen),safavid_empire,Safavid Empire,expansion,4,iran_plateau|mesopotamia,2,0,0,0,0,0,-7
zand_dynasty,Zand Dynasty,pahlavi_dynasty,Pahlavi Dynasty,expansion,4,iran_plateau,1,1,0,0,0,0,131
saffarid_dynasty,Saffarid Dynasty,ghorid_dynasty,Ghorid Sultanate,expansion,4,khorasan,1,0,0,1,1,0,145
kievan_rus_regime,Kievan Rus,golden_horde,Golden Horde,expansion,4,kievan_rus|pontic_steppe,2,0,0,0,0,0,2
polish_lithuanian_commonwealth,Polish-Lithuanian Commonwealth,russian_empire,Russian Empire,expansion,4,kievan_rus|lithuania|poland,3,0,1,0,0,0,-74
jin_jurchen,Jin Dynasty (Jurchen),mongol_empire,Mongol Empire,expansion,4,manchuria|yellow_river,2,0,1,0,0,0,-28
jin_jurchen,Jin Dynasty (Jurchen),yuan_dynasty,Yuan Dynasty,expansion,4,manchuria|yellow_river,2,0,1,0,0,0,37
north_yuan,North Yuan,qing_dynasty,Qing Dynasty (Manchu),expansion,4,mongolian_plateau,1,0,1,0,0,0,9
idrisid_dynasty,Idrisid Dynasty,almoravid_dynasty,Almoravid Dynasty,expansion,4,north_africa,1,0,0,1,1,0,66
idrisid_dynasty,Idrisid Dynasty,almohad_caliphate,Almohad Caliphate,expansion,4,north_africa,1,0,0,1,1,0,147
aghlabid_dynasty,Aghlabid Dynasty,almoravid_dynasty,Almoravid Dynasty,expansion,4,north_africa,1,0,0,1,1,0,131
